eventID,eventRemarks,parentEventID,eventDate,locationID,locality,decimalLatitude,decimalLongitude,footprintWKT,geodeticDatum,waterBody,countryCode,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol
20130711DBDm0_200,sample,UWPHHCZoop_CB1003-20130711DBD,2013-07-11T18:28:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,70.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m0, 200 micron mesh (qualifier: )"
20130805UNDm2_200,sample,UWPHHCZoop_CB1005-20130805UND,2013-08-05T16:09:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,58.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130805UNDm3_200,sample,UWPHHCZoop_CB1005-20130805UND,2013-08-05T16:09:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130805UNDm4_200,sample,UWPHHCZoop_CB1005-20130805UND,2013-08-05T16:09:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130805UNDm5_200,sample,UWPHHCZoop_CB1005-20130805UND,2013-08-05T16:09:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m5, 200 micron mesh (qualifier: )"
20130805UNNm1_200,sample,UWPHHCZoop_CB1005-20130805UNN,2013-08-05T22:07:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,61.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130805UNNm2_200,sample,UWPHHCZoop_CB1005-20130805UNN,2013-08-05T22:07:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130805UNNm3_200,sample,UWPHHCZoop_CB1005-20130805UNN,2013-08-05T22:07:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130805UNNm4_200,sample,UWPHHCZoop_CB1005-20130805UNN,2013-08-05T22:07:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130805UNNm1_335,sample,UWPHHCZoop_CB1005-20130805UNN,2013-08-05T23:05:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,65.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20130806HPDm5_200,sample,UWPHHCZoop_CB1005-20130806HPD,2013-08-06T16:15:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,15.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m5, 200 micron mesh (qualifier: )"
20130806HPDm4_200,sample,UWPHHCZoop_CB1005-20130806HPD,2013-08-06T16:15:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,15.0,30.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130806HPDm2_200,sample,UWPHHCZoop_CB1005-20130806HPD,2013-08-06T16:15:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,50.0,90.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130806HPDm3_200,sample,UWPHHCZoop_CB1005-20130806HPD,2013-08-06T16:15:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,30.0,50.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130806HPDm1_200,sample,UWPHHCZoop_CB1005-20130806HPD,2013-08-06T16:15:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,90.0,105.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130807DUNm1_200,sample,UWPHHCZoop_CB1005-20130807DUN,2013-08-07T22:33:00-0700,DU,Duckabush,47.404,-123.125,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,162.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130808DBDm1_200,sample,UWPHHCZoop_CB1005-20130808DBD,2013-08-08T15:54:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,55.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130808DBDm2_200,sample,UWPHHCZoop_CB1005-20130808DBD,2013-08-08T15:54:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130808DBDm3_200,sample,UWPHHCZoop_CB1005-20130808DBD,2013-08-08T15:54:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130808DBDm4_200,sample,UWPHHCZoop_CB1005-20130808DBD,2013-08-08T15:54:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130808DBNm1_200,sample,UWPHHCZoop_CB1005-20130808DBN,2013-08-08T22:11:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,69.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130808DBNm2_200,sample,UWPHHCZoop_CB1005-20130808DBN,2013-08-08T22:11:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130808DBNm3_200,sample,UWPHHCZoop_CB1005-20130808DBN,2013-08-08T22:11:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130808DBNm4_200,sample,UWPHHCZoop_CB1005-20130808DBN,2013-08-08T22:11:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130808DBNm1_335,sample,UWPHHCZoop_CB1005-20130808DBN,2013-08-08T23:01:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,68.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20130903UNDm4_200,sample,UWPHHCZoop_CB1007-20130903UND,2013-09-03T14:38:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130903UNDm2_200,sample,UWPHHCZoop_CB1007-20130903UND,2013-09-03T14:38:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130903UNDm3_200,sample,UWPHHCZoop_CB1007-20130903UND,2013-09-03T14:38:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130903UNDm1_200,sample,UWPHHCZoop_CB1007-20130903UND,2013-09-03T14:38:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,60.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130903UNDm2_335,sample,UWPHHCZoop_CB1007-20130903UND,2013-09-03T15:01:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20130903UNDm3_335,sample,UWPHHCZoop_CB1007-20130903UND,2013-09-03T15:01:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: )"
20130903UNDm4_335,sample,UWPHHCZoop_CB1007-20130903UND,2013-09-03T15:01:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: )"
20130903UNDm1_335,sample,UWPHHCZoop_CB1007-20130903UND,2013-09-03T15:01:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,68.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20130903UNiDm1_200,sample,UWPHHCZoop_CB1007-20130903UND,2013-09-03T15:28:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,64.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: i)"
20130903UNNm4_335,sample,UWPHHCZoop_CB1007-20130903UNN,2013-09-03T21:19:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: )"
20130903UNNm3_335,sample,UWPHHCZoop_CB1007-20130903UNN,2013-09-03T21:19:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: )"
20130903UNNm1_335,sample,UWPHHCZoop_CB1007-20130903UNN,2013-09-03T21:19:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,66.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20130903UNNm2_335,sample,UWPHHCZoop_CB1007-20130903UNN,2013-09-03T21:19:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20130903UNNm0_335,sample,UWPHHCZoop_CB1007-20130903UNN,2013-09-03T21:46:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,69.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m0, 335 micron mesh (qualifier: )"
20130904HPNm1_200,sample,UWPHHCZoop_CB1007-20130904HPN,2013-09-04T21:59:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,102.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130905DUNm1_200,sample,UWPHHCZoop_CB1007-20130905DUN,2013-09-05T22:35:00-0700,DU,Duckabush,47.404,-123.125,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,152.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130906DBDm1_200,sample,UWPHHCZoop_CB1007-20130906DBD,2013-09-06T14:52:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,71.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130906DBDm2_200,sample,UWPHHCZoop_CB1007-20130906DBD,2013-09-06T14:52:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130906DBDm3_200,sample,UWPHHCZoop_CB1007-20130906DBD,2013-09-06T14:52:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130906DBDm4_200,sample,UWPHHCZoop_CB1007-20130906DBD,2013-09-06T14:52:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130906DBiDm1_200,sample,UWPHHCZoop_CB1007-20130906DBD,2013-09-06T16:17:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,60.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: i)"
20130906DBNm1_335,sample,UWPHHCZoop_CB1007-20130906DBN,2013-09-06T22:02:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,61.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20130930UNDm1_200,sample,UWPHHCZoop_CB1007-20130930UND,2013-09-30T13:54:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,59.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130930UNDm2_200,sample,UWPHHCZoop_CB1007-20130930UND,2013-09-30T13:54:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,59.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130930UNDm3_200,sample,UWPHHCZoop_CB1007-20130930UND,2013-09-30T13:54:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130930UNDm4_200,sample,UWPHHCZoop_CB1007-20130930UND,2013-09-30T13:54:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,6.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130930UNDm5_200,sample,UWPHHCZoop_CB1007-20130930UND,2013-09-30T13:54:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,6.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m5, 200 micron mesh (qualifier: )"
20130930TWDm1_200,sample,UWPHHCZoop_CB1007-20130930TWD,2013-09-30T15:52:00-0700,TW,Twanoh,47.371,-123.003,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,27.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130930UNDm1_335,sample,UWPHHCZoop_CB1007-20130930UND,2013-09-30T17:05:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,35.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20130930UNDm2_335,sample,UWPHHCZoop_CB1007-20130930UND,2013-09-30T17:05:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20130930UNDm3_335,sample,UWPHHCZoop_CB1007-20130930UND,2013-09-30T17:05:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,6.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: )"
20130930UNDm4_335,sample,UWPHHCZoop_CB1007-20130930UND,2013-09-30T17:05:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,6.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: )"
20130930UNNm1_335,sample,UWPHHCZoop_CB1007-20130930UNN,2013-09-30T21:18:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,63.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20130930UNNm2_335,sample,UWPHHCZoop_CB1007-20130930UNN,2013-09-30T21:18:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20130930UNNm3_335,sample,UWPHHCZoop_CB1007-20130930UNN,2013-09-30T21:18:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,5.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: )"
20130930UNNm4_335,sample,UWPHHCZoop_CB1007-20130930UNN,2013-09-30T21:18:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,5.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: )"
20131001HPNm2_335,sample,UWPHHCZoop_CB1009-20131001HPN,2013-10-01T20:57:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,103.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20131001HPNm1_200,sample,UWPHHCZoop_CB1009-20131001HPN,2013-10-01T20:57:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,103.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20131002DUNm1_200,sample,UWPHHCZoop_CB1009-20131002DUN,2013-10-02T20:36:00-0700,DU,Duckabush,47.404,-123.125,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,113.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20131002DUNm0_335,sample,UWPHHCZoop_CB1009-20131002DUN,2013-10-02T21:57:00-0700,DU,Duckabush,47.404,-123.125,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,158.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m0, 335 micron mesh (qualifier: )"
20131003DBDm1_200,sample,UWPHHCZoop_CB1009-20131003DBD,2013-10-03T14:11:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,56.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20131003DBDm2_200,sample,UWPHHCZoop_CB1009-20131003DBD,2013-10-03T14:11:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,30.0,56.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20131003DBDm3_200,sample,UWPHHCZoop_CB1009-20131003DBD,2013-10-03T14:11:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,16.0,30.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20131003DBDm4_200,sample,UWPHHCZoop_CB1009-20131003DBD,2013-10-03T14:11:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,12.0,16.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20131003DBDm5_200,sample,UWPHHCZoop_CB1009-20131003DBD,2013-10-03T14:11:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,12.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m5, 200 micron mesh (qualifier: )"
20131003DBDm1_335,sample,UWPHHCZoop_CB1009-20131003DBD,2013-10-03T14:34:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,57.0,65.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20131003DBDm2_335,sample,UWPHHCZoop_CB1009-20131003DBD,2013-10-03T14:34:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,30.0,57.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20131003DBDm3_335,sample,UWPHHCZoop_CB1009-20131003DBD,2013-10-03T14:34:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,16.0,30.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: )"
20131003DBDm4_335,sample,UWPHHCZoop_CB1009-20131003DBD,2013-10-03T14:34:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,12.0,16.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: )"
20131003DBDm5_335,sample,UWPHHCZoop_CB1009-20131003DBD,2013-10-03T14:34:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,12.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m5, 335 micron mesh (qualifier: )"
20131003DBNm2_335,sample,UWPHHCZoop_CB1009-20131003DBN,2013-10-03T20:16:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,16.0,30.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20131003DBNm3_335,sample,UWPHHCZoop_CB1009-20131003DBN,2013-10-03T20:16:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,8.0,16.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: )"
20131003DBNm1_335,sample,UWPHHCZoop_CB1009-20131003DBN,2013-10-03T20:16:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,30.0,63.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20131003DBNm4_335,sample,UWPHHCZoop_CB1009-20131003DBN,2013-10-03T20:16:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,8.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: )"
